id,address_x,city,state_x,postcode,address_y,result,match_type,address_match,tiger,side,state_y,county,tract,block,lat,long
4000,11401 HERITAGE CT,Anchorage,AK,99577,"11401 HERITAGE CT, Anchorage, AK, 99577",Match,Non_Exact,"11401 HERITAGE CT, EAGLE RIVER, AK, 99577",190814054,L,02,020,000201,2002,-149.57748,61.323406000000006
4001,11401 HERITAGE CT,Anchorage,AK,99577,"11401 HERITAGE CT, Anchorage, AK, 99577",Match,Non_Exact,"11401 HERITAGE CT, EAGLE RIVER, AK, 99577",190814054,L,02,020,000201,2002,-149.57748,61.323406000000006
4002,11401 HERITAGE CT,Anchorage,AK,99577,"11401 HERITAGE CT, Anchorage, AK, 99577",Match,Non_Exact,"11401 HERITAGE CT, EAGLE RIVER, AK, 99577",190814054,L,02,020,000201,2002,-149.57748,61.323406000000006
4003,11335 MAUSEL ST,Anchorage,AK,99577,"11335 MAUSEL ST, Anchorage, AK, 99577",Match,Non_Exact,"11335 MAUSEL ST, EAGLE RIVER, AK, 99577",190825992,R,02,020,000201,2013,-149.58073000000002,61.32311
4004,11323 MAUSEL ST,Anchorage,AK,99577,"11323 MAUSEL ST, Anchorage, AK, 99577",Match,Non_Exact,"11323 MAUSEL ST, EAGLE RIVER, AK, 99577",190825992,R,02,020,000201,2013,-149.58066000000002,61.32303
4005,11315 MAUSEL ST,Anchorage,AK,99577,"11315 MAUSEL ST, Anchorage, AK, 99577",Match,Non_Exact,"11315 MAUSEL ST, EAGLE RIVER, AK, 99577",190825992,R,02,020,000201,2013,-149.58061,61.32297
4006,16431 HOME PL,Anchorage,AK,99577,"16431 HOME PL, Anchorage, AK, 99577",Match,Non_Exact,"16431 HOME PL, EAGLE RIVER, AK, 99577",190827490,R,02,020,000201,2002,-149.57631999999998,61.322745999999995
4007,16431 HOME PL,Anchorage,AK,99577,"16431 HOME PL, Anchorage, AK, 99577",Match,Non_Exact,"16431 HOME PL, EAGLE RIVER, AK, 99577",190827490,R,02,020,000201,2002,-149.57631999999998,61.322745999999995
4008,16431 HOME PL,Anchorage,AK,99577,"16431 HOME PL, Anchorage, AK, 99577",Match,Non_Exact,"16431 HOME PL, EAGLE RIVER, AK, 99577",190827490,R,02,020,000201,2002,-149.57631999999998,61.322745999999995
4009,16431 HOME PL,Anchorage,AK,99577,"16431 HOME PL, Anchorage, AK, 99577",Match,Non_Exact,"16431 HOME PL, EAGLE RIVER, AK, 99577",190827490,R,02,020,000201,2002,-149.57631999999998,61.322745999999995
4010,16431 HOME PL,Anchorage,AK,99577,"16431 HOME PL, Anchorage, AK, 99577",Match,Non_Exact,"16431 HOME PL, EAGLE RIVER, AK, 99577",190827490,R,02,020,000201,2002,-149.57631999999998,61.322745999999995
4011,16431 HOME PL,Anchorage,AK,99577,"16431 HOME PL, Anchorage, AK, 99577",Match,Non_Exact,"16431 HOME PL, EAGLE RIVER, AK, 99577",190827490,R,02,020,000201,2002,-149.57631999999998,61.322745999999995
4012,16515 CENTERFIELD DR,Anchorage,AK,99577,"16515 CENTERFIELD DR, Anchorage, AK, 99577",Match,Non_Exact,"16515 CENTERFIELD DR, EAGLE RIVER, AK, 99577",605335238,R,02,020,000201,2008,-149.57471999999999,61.322826
4013,16515 CENTERFIELD DR,Anchorage,AK,99577,"16515 CENTERFIELD DR, Anchorage, AK, 99577",Match,Non_Exact,"16515 CENTERFIELD DR, EAGLE RIVER, AK, 99577",605335238,R,02,020,000201,2008,-149.57471999999999,61.322826
4014,16421 HOME PL,Anchorage,AK,99577,"16421 HOME PL, Anchorage, AK, 99577",Match,Non_Exact,"16421 HOME PL, EAGLE RIVER, AK, 99577",190827490,R,02,020,000201,2002,-149.57646,61.32272
4015,16421 HOME PL,Anchorage,AK,99577,"16421 HOME PL, Anchorage, AK, 99577",Match,Non_Exact,"16421 HOME PL, EAGLE RIVER, AK, 99577",190827490,R,02,020,000201,2002,-149.57646,61.32272
4016,25560 DENAINA DR,Anchorage,AK,99577,"25560 DENAINA DR, Anchorage, AK, 99577",Match,Non_Exact,"25560 DENAINA DR, EAGLE RIVER, AK, 99577",190827461,R,02,020,000204,1009,-149.4039,61.28536999999999
4017,25605 DENAINA DR,Anchorage,AK,99577,"25605 DENAINA DR, Anchorage, AK, 99577",Match,Non_Exact,"25605 DENAINA DR, EAGLE RIVER, AK, 99577",190827461,L,02,020,000204,1009,-149.4031,61.285152000000004
4018,25831 LOUINDA CIR,Anchorage,AK,99577,"25831 LOUINDA CIR, Anchorage, AK, 99577",Match,Non_Exact,"25831 LOUINDA CIR, EAGLE RIVER, AK, 99577",190818664,L,02,020,000204,1005,-149.39938,61.285571999999995
4019,25865 LOUINDA CIR,Anchorage,AK,99577,"25865 LOUINDA CIR, Anchorage, AK, 99577",Match,Non_Exact,"25865 LOUINDA CIR, EAGLE RIVER, AK, 99577",190818664,L,02,020,000204,1005,-149.39844,61.285515000000004
4020,25610 DENAINA DR,Anchorage,AK,99577,"25610 DENAINA DR, Anchorage, AK, 99577",Match,Non_Exact,"25610 DENAINA DR, EAGLE RIVER, AK, 99577",190827461,R,02,020,000204,1009,-149.40338,61.285219999999995
4021,25635 DENAINA DR,Anchorage,AK,99577,"25635 DENAINA DR, Anchorage, AK, 99577",Match,Non_Exact,"25635 DENAINA DR, EAGLE RIVER, AK, 99577",190827461,L,02,020,000204,1009,-149.40276,61.285053000000005
4022,25636 DENAINA DR,Anchorage,AK,99577,"25636 DENAINA DR, Anchorage, AK, 99577",Match,Non_Exact,"25636 DENAINA DR, EAGLE RIVER, AK, 99577",190827461,R,02,020,000204,1009,-149.40312,61.285140000000006
4023,25701 DENAINA DR,Anchorage,AK,99577,"25701 DENAINA DR, Anchorage, AK, 99577",Match,Non_Exact,"25701 DENAINA DR, EAGLE RIVER, AK, 99577",190827461,L,02,020,000204,1009,-149.40201000000002,61.284836
4024,26067 LOG CABIN CIR,Anchorage,AK,99577,"26067 LOG CABIN CIR, Anchorage, AK, 99577",Match,Non_Exact,"26067 LOG CABIN CIR, EAGLE RIVER, AK, 99577",190826921,L,02,020,000204,1005,-149.39571999999998,61.28471999999999
4025,26045 LOG CABIN CIR,Anchorage,AK,99577,"26045 LOG CABIN CIR, Anchorage, AK, 99577",Match,Non_Exact,"26045 LOG CABIN CIR, EAGLE RIVER, AK, 99577",190826921,L,02,020,000204,1005,-149.3962,61.284656999999996
4026,25700 DENAINA DR,Anchorage,AK,99577,"25700 DENAINA DR, Anchorage, AK, 99577",Match,Non_Exact,"25700 DENAINA DR, EAGLE RIVER, AK, 99577",190827461,R,02,020,000204,1009,-149.40245,61.28495
4027,26066 LOG CABIN CIR,Anchorage,AK,99577,"26066 LOG CABIN CIR, Anchorage, AK, 99577",Match,Non_Exact,"26066 LOG CABIN CIR, EAGLE RIVER, AK, 99577",190826921,R,02,020,000204,1005,-149.3957,61.28471
4028,7137 CLEMENS CIR,Anchorage,AK,99577,"7137 CLEMENS CIR, Anchorage, AK, 99577",No_Match,,,,,,,,,,
4029,25731 DENAINA DR,Anchorage,AK,99577,"25731 DENAINA DR, Anchorage, AK, 99577",Match,Non_Exact,"25731 DENAINA DR, EAGLE RIVER, AK, 99577",190827461,L,02,020,000204,1009,-149.40166000000002,61.284737
4030,9710 SININA CIR,Anchorage,AK,99577,"9710 SININA CIR, Anchorage, AK, 99577",Match,Non_Exact,"9710 SININA CIR, EAGLE RIVER, AK, 99577",190805531,R,02,020,000203,5005,-149.55478,61.30842
4031,17424 TOAKOANA DR,Anchorage,AK,99577,"17424 TOAKOANA DR, Anchorage, AK, 99577",Match,Non_Exact,"17424 TOAKOANA DR, EAGLE RIVER, AK, 99577",190805525,R,02,020,000203,5000,-149.55687,61.308353000000004
4032,18719 N LOWRIE LOOP,Anchorage,AK,99577,"18719 N LOWRIE LOOP, Anchorage, AK, 99577",Match,Non_Exact,"18719 N LOWRIE LOOP, EAGLE RIVER, AK, 99577",190826070,R,02,020,000203,4006,-149.5334,61.307494999999996
4033,9645 DINAAKA DR,Anchorage,AK,99577,"9645 DINAAKA DR, Anchorage, AK, 99577",Match,Non_Exact,"9645 DINAAKA DR, EAGLE RIVER, AK, 99577",643735526,R,02,020,000203,5000,-149.55281000000002,61.307990000000004
4034,18803 SARICHEF LOOP,Anchorage,AK,99577,"18803 SARICHEF LOOP, Anchorage, AK, 99577",Match,Non_Exact,"18803 SARICHEF LOOP, EAGLE RIVER, AK, 99577",605287919,L,02,020,000203,4006,-149.53214,61.305769999999995
4035,18266 N PARKVIEW TERRACE LOOP,Anchorage,AK,99577,"18266 N PARKVIEW TERRACE LOOP, Anchorage, AK, 99577",Match,Non_Exact,"18266 N PARKVIEW TER LP, EAGLE RIVER, AK, 99577",190820860,R,02,020,000203,5006,-149.54183999999998,61.306132999999996
4036,9440 W KANAGA LOOP,Anchorage,AK,99577,"9440 W KANAGA LOOP, Anchorage, AK, 99577",Match,Non_Exact,"9440 W KANAGA LOOP, EAGLE RIVER, AK, 99577",605287939,R,02,020,000203,3015,-149.5377,61.305454000000005
4037,18140 MISTY FALLS CIR,Anchorage,AK,99577,"18140 MISTY FALLS CIR, Anchorage, AK, 99577",Match,Non_Exact,"18140 MISTY FALLS CIR, EAGLE RIVER, AK, 99577",190805549,R,02,020,000203,5006,-149.54422,61.305912
4038,18761 SARICHEF LOOP,Anchorage,AK,99577,"18761 SARICHEF LOOP, Anchorage, AK, 99577",Match,Non_Exact,"18761 SARICHEF LOOP, EAGLE RIVER, AK, 99577",605287919,L,02,020,000203,4006,-149.5327,61.305530000000005
4039,9441 AGATTU CIR,Anchorage,AK,99577,"9441 AGATTU CIR, Anchorage, AK, 99577",Match,Non_Exact,"9441 AGATTU CIR, EAGLE RIVER, AK, 99577",190805600,R,02,020,000203,4006,-149.53453000000002,61.305533999999994
4040,18306 N PARKVIEW TERRACE LOOP,Anchorage,AK,99577,"18306 N PARKVIEW TERRACE LOOP, Anchorage, AK, 99577",Match,Non_Exact,"18306 N PARKVIEW TER LP, EAGLE RIVER, AK, 99577",190820860,R,02,020,000203,5006,-149.5412,61.305980000000005
4041,9445 AGATTU CIR,Anchorage,AK,99577,"9445 AGATTU CIR, Anchorage, AK, 99577",Match,Non_Exact,"9445 AGATTU CIR, EAGLE RIVER, AK, 99577",190805600,R,02,020,000203,4006,-149.53456,61.305546
4042,9436 W KANAGA LOOP,Anchorage,AK,99577,"9436 W KANAGA LOOP, Anchorage, AK, 99577",Match,Non_Exact,"9436 W KANAGA LOOP, EAGLE RIVER, AK, 99577",605287939,R,02,020,000203,3015,-149.53772,61.305457999999994
4043,18136 MISTY FALLS CIR,Anchorage,AK,99577,"18136 MISTY FALLS CIR, Anchorage, AK, 99577",Match,Non_Exact,"18136 MISTY FALLS CIR, EAGLE RIVER, AK, 99577",190805549,R,02,020,000203,5006,-149.54425,61.305912
4044,20134 HIGHLAND RIDGE DR,Anchorage,AK,99577,"20134 HIGHLAND RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"20134 HIGHLAND RIDGE DR, EAGLE RIVER, AK, 99577",625718494,L,02,020,000203,3002,-149.50748000000002,61.303074
4045,20113 HIGHLAND RIDGE DR,Anchorage,AK,99577,"20113 HIGHLAND RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"20113 HIGHLAND RIDGE DR, EAGLE RIVER, AK, 99577",190819652,L,02,020,000203,3015,-149.51263,61.302284
4046,20126 HIGHLAND RIDGE DR,Anchorage,AK,99577,"20126 HIGHLAND RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"20126 HIGHLAND RIDGE DR, EAGLE RIVER, AK, 99577",625718494,L,02,020,000203,3002,-149.50757,61.303043
4047,9180 W PARKVIEW TERRACE LOOP,Anchorage,AK,99577,"9180 W PARKVIEW TERRACE LOOP, Anchorage, AK, 99577",Match,Non_Exact,"9180 W PARKVIEW TER LP, EAGLE RIVER, AK, 99577",190805557,L,02,020,000203,5000,-149.54477,61.30324
4048,18521 GIBENS CIR,Anchorage,AK,99577,"18521 GIBENS CIR, Anchorage, AK, 99577",Match,Non_Exact,"18521 GIBENS CIR, EAGLE RIVER, AK, 99577",190823671,R,02,020,000203,3015,-149.53603999999999,61.303180000000005
4049,20118 HIGHLAND RIDGE DR,Anchorage,AK,99577,"20118 HIGHLAND RIDGE DR, Anchorage, AK, 99577",Match,Non_Exact,"20118 HIGHLAND RIDGE DR, EAGLE RIVER, AK, 99577",625718494,L,02,020,000203,3002,-149.50766000000002,61.303013
4050,9170 W PARKVIEW TERRACE LOOP,Anchorage,AK,99577,"9170 W PARKVIEW TERRACE LOOP, Anchorage, AK, 99577",Match,Non_Exact,"9170 W PARKVIEW TER LP, EAGLE RIVER, AK, 99577",190805557,L,02,020,000203,5000,-149.5446,61.303192
